pose-0	FALSE
pose-7768	SENIOR
pose-7769	SENIOR CITIZEN
pose-7770	SENIOR CITIZEN
pose-7771	SENSITIVE
pose-7772	SENSITIVE
pose-7773	SENTENCE
pose-7774	SENTENCE
pose-7775	SENTENCE
pose-7776	SENTENCE
pose-7777	SENTENCE
pose-7778	SENTENCE
pose-7779	SEPARATE
pose-7780	SEPARATE
pose-7781	SEPARATE
pose-7782	SERIOUS
pose-7783	SERIOUS
pose-7784	SERVICE
pose-7785	SERVICE
pose-7786	SERVICE
pose-7787	SERVICE AGENT
pose-7788	SERVICE AGENT
pose-7789	SERVICE AGENT
pose-7790	SET UP
pose-7791	SET UP
pose-7792	SET UP
pose-7793	SET UP
pose-7794	SET UP
pose-7795	SET UP
pose-7796	SEVEN
pose-7797	SEVEN
pose-7798	SEVEN
pose-7799	SEVEN
pose-7800	SEVEN HOUR
pose-7801	SEVEN HOURS
pose-7802	SEVEN MONTHS
pose-7803	SEVEN MONTHS
pose-7804	SEVEN WEEKS
pose-7805	SEVEN WEEKS
pose-7806	SEVENTEEN
pose-7807	SEVENTEEN
pose-7808	SEVENTEEN
pose-7809	SEVENTEEN
pose-7810	SEVENTEEN
pose-7811	SEVENTEEN
pose-7812	SEVENTEEN
pose-7813	SEVENTH
pose-7814	SEVENTH
pose-7815	SEVENTY EIGHT
pose-7816	SEVENTY EIGHT
pose-7817	SEVENTY NINE
pose-7818	SEVENTY NINE
pose-7819	SEVENTY SEVEN
pose-7820	SEVENTY SEVEN
pose-7821	SEVENTY SIX
pose-7822	SEVENTY SIX
pose-7823	SEW
pose-7824	SEW
pose-7825	SEX GENDER
pose-7826	SEX GENDER
pose-7827	SHAKE BY HANDS
pose-7828	SHAKE BY HANDS
pose-7829	SHAKE BY HANDS
pose-7830	SHAME
pose-7831	SHAME
pose-7832	SHAME
pose-7833	SHAME
pose-7834	SHAME
pose-7835	SHAME
pose-7836	SHAME
pose-7837	SHAMPOO
pose-7838	SHAMPOO
pose-7839	SHAPE STATUE
pose-7840	SHAPE STATUE
pose-7841	SHAPE STATUE
pose-7842	SHAPE STATUE
pose-7843	SHAPE STATUE
pose-7844	SHAPE STATUE
pose-7845	SHAPE STATUE
pose-7846	SHAPE STATUE
pose-7847	SHARP
pose-7848	SHARP
pose-7849	SHAVE
pose-7850	SHAVE
pose-7851	SHEARS SHAVE
pose-7852	SHEEP
pose-7853	SHEEP
pose-7854	SHEEP
pose-7855	SHEEP
pose-7856	SHEET CAKE
pose-7857	SHEET CAKE
pose-7858	SHEET CAKE
pose-7859	SHELF FLOOR
pose-7860	SHELF FLOOR
pose-7861	SHELF FLOOR
pose-7862	SHELF FLOOR
pose-7863	SHELF FLOOR
pose-7864	SHELF FLOOR
pose-7865	SHELF FLOOR
pose-7866	SHELF FLOOR
pose-7867	SHELF FLOOR
pose-7868	SHELF FLOOR
pose-7869	SHELF FLOOR
pose-7870	SHELF FLOOR
pose-7871	SHH CONFIDENTIAL
pose-7872	SHINE
pose-7873	SHINE
pose-7874	SHIP
pose-7875	SHIP
pose-7876	SHOE
pose-7877	SHOE
pose-7878	SHOE
pose-7879	SHOE HALF LIMB
pose-7880	SHOE HALF LIMB
pose-7881	SHOE HEEL
pose-7882	SHOE HEEL
pose-7883	SHOOT
pose-7884	SHOOT ARROW
pose-7885	SHOOT ARROW
pose-7886	SHOOT
pose-7887	SHOOT
pose-7888	SHORE
pose-7889	SHORT
pose-7890	SHORT
pose-7891	SHORT
pose-7892	SHORT
pose-7893	SHORT HEIGHT
pose-7894	SHORT HEIGHT
pose-7895	SHORT SLEEVE
pose-7896	SHORTS
pose-7897	SHORTS
pose-7898	SHOULD
pose-7899	SHOULD
pose-7900	SHOULD
pose-7901	SHOULD
pose-7902	SHOULD
pose-7903	SHOVEL DIG
pose-7904	SHOVEL DIG
pose-7905	SHOVEL DIG
pose-7906	SHOVEL DIG
pose-7907	SHOVEL DIG
pose-7908	SHOVEL DIG
pose-7909	SHOW
pose-7910	SHOW
pose-7911	SHOW
pose-7912	SHOW
pose-7913	SHOW
pose-7914	SHOW
pose-7915	SHOW AGENT
pose-7916	SHOW AGENT
pose-7917	SHOW
pose-7918	SHOW
pose-7919	SHOW
pose-7920	SHOW
pose-7921	SHOW
pose-7922	SHOWER
pose-7923	SHOWER
pose-7924	SHUT
pose-7925	SHUT
pose-7926	SHUT
pose-7927	SHUT
pose-7928	SHUT UP
pose-7929	SHUT UP
pose-7930	SHY
pose-7931	SHY
pose-7932	SHY
pose-7933	SHY
pose-7934	SICK
pose-7935	SICK
pose-7936	SICK
pose-7937	SICK SILLY
pose-7938	SICK SILLY
pose-7939	SIDE
pose-7940	SIDE
pose-7941	SIGN
pose-7942	SIGN LANGUAGE
pose-7943	SIGNATURE
pose-7944	SIGNATURE
pose-7945	SIGNATURE
pose-7946	SIGNATURE
pose-7947	SIGNATURE
pose-7948	SIGNATURE
pose-7949	SILLY
pose-7950	SILLY
pose-7951	SILLY
pose-7952	SILLY
pose-7953	SILLY
pose-7954	SILLY
pose-7955	SILLY
pose-7956	SILLY
pose-7957	SILLY
pose-7958	SILLY
pose-7959	SILLY
pose-7960	SILLY
pose-7961	SILLY
pose-7962	SILLY
pose-7963	SILVER
pose-7964	SILVER
pose-7965	SIMMER
pose-7966	SIMMER
pose-7967	SIMMER
pose-7968	SIMMER
pose-7969	SIMPLE
pose-7970	SIMPLE
pose-7971	SINGLE
pose-7972	SINGLE
pose-7973	SISTER
pose-7974	SIT
pose-7975	SIT
pose-7976	SIT
pose-7977	SIT
pose-7978	SIT
pose-7979	SIT
pose-7980	SIT DCL  B
pose-7981	SIT DCL  B
pose-7982	SIT DCL  U
pose-7983	SITUATION
pose-7984	SITUATION
pose-7985	SIX
pose-7986	SIX
pose-7987	SIX
pose-7988	SIX
pose-7989	SIX HOUR
pose-7990	SIX DOLLARS
pose-7991	SIX HOURS
pose-7992	SIX MONTHS
pose-7993	SIX WEEKS
pose-7994	SIX WEEKS
pose-7995	SIXTEEN
pose-7996	SIXTEEN
pose-7997	SIXTEEN
pose-7998	SIXTEEN
pose-7999	SIXTEEN
pose-8000	SIXTEEN
pose-8001	SIXTH
pose-8002	SIXTH
pose-8003	SIXTH
pose-8004	SIXTH
pose-8005	SIXTY EIGHT
pose-8006	SIXTY EIGHT
pose-8007	SIXTY NINE
pose-8008	SIXTY NINE
pose-8009	SIXTY SEVEN
pose-8010	SIXTY SEVEN
pose-8011	SIXTY SIX
pose-8012	SIXTY SIX
pose-8013	SIZE
pose-8014	SIZE
pose-8015	SIZE
pose-8016	SIZE
pose-8017	SIZE
pose-8018	SIZE
pose-8019	SKI
pose-8020	SKI
pose-8021	SKILL
pose-8022	SKILL
pose-8023	SKILL
pose-8024	SKILL
pose-8025	SKIN
pose-8026	SKIN
pose-8027	SKIN
pose-8028	SKIN
pose-8029	SKIN
pose-8030	SKIRT
pose-8031	SKIRT
pose-8032	SKUNK
pose-8033	SKY
pose-8034	SKYSCRAPER
pose-8035	SLAVE
pose-8036	SLAVE
pose-8037	SLEEP
pose-8038	SLEEP
pose-8039	SLEEP
pose-8040	SLEEP
pose-8041	SLEEP
pose-8042	SLEEP
pose-8043	SLEEP DRESS CLOTHES
pose-8044	SLICE
pose-8045	SLIDING DOORS
pose-8046	SLIDING DOORS
pose-8047	SLIM
pose-8048	SLIM
pose-8049	SLIPPER
pose-8050	SLIPPERS
pose-8051	SLIPPERY
pose-8052	SLIPPERY
pose-8053	SLOW
pose-8054	SLOW
pose-8055	SLOW
pose-8056	SLOW
pose-8057	SMALL
pose-8058	SMALL
pose-8059	SMALL
pose-8060	SMELL
pose-8061	SMELL
pose-8062	SMELLY
pose-8063	SMELLY
pose-8064	SMILE
pose-8065	SMILE
pose-8066	SMILE
pose-8067	SMOKE
pose-8068	SMOKE
pose-8069	SMOKE
pose-8070	SMOKE
pose-8071	SMOKE
pose-8072	SMOOTH
pose-8073	SMOOTH
pose-8074	SMOOTH
pose-8075	SMOOTH
pose-8076	SMOOTH
pose-8077	SMOOTH
pose-8078	SMOOTH SURFACE
pose-8079	SMOOTH SURFACE
pose-8080	SNAKE
pose-8081	SNAKE
pose-8082	SNAKE WAG
pose-8083	SNEEZE
pose-8084	SNEEZE
pose-8085	SNEEZE
pose-8086	SNEEZE
pose-8087	SNOB
pose-8088	SNORKEL
pose-8089	SNORKEL
pose-8090	SNOW
pose-8091	SNOW
pose-8092	SNOW MOTORCYCLE
pose-8093	SNOWBOARD
pose-8094	SNOWBOARD
pose-8095	SNOWMOBILE
pose-8096	SO SO
pose-8097	SO SO
pose-8098	SO SO
pose-8099	SO SO
pose-8100	SOAP
pose-8101	SOAP
pose-8102	SOAP WASHING MACHINE
pose-8103	SOCIAL WORK
pose-8104	SOCIAL WORK
pose-8105	SOCIAL INTERACT
pose-8106	SOCIAL INTERACT
pose-8107	SOCIAL INTERACT
pose-8108	SOCIETY
pose-8109	SOCIETY
pose-8110	SOCKS
pose-8111	SOCKS
pose-8112	SODA
pose-8113	SODA
pose-8114	SOFT
pose-8115	SOFT
pose-8116	SOME
pose-8117	SOME
pose-8118	SOMETHING ONE
pose-8119	SOMETIMES
pose-8120	SOMETIMES
pose-8121	SON
pose-8122	SOON
pose-8123	SOON
pose-8124	SOON
pose-8125	SOPHISTICATED
pose-8126	SOPHOMORE
pose-8127	SOPHOMORE
pose-8128	SOPHOMORE
pose-8129	SORRY
pose-8130	SORRY
pose-8131	SORRY
pose-8132	SOUP
pose-8133	SOUP
pose-8134	SOUP
pose-8135	SOUTH
pose-8136	AFRICA
pose-8137	SOUTH
pose-8138	SOUTH
pose-8139	SOUTH  AFRICA
pose-8140	SOUTH
pose-8141	SPAGHETTI
pose-8142	SPAGHETTI
pose-8143	SPANK
pose-8144	SPANK
pose-8145	SPEAKERS
pose-8146	SPEAKERS
pose-8147	SPEAKERS
pose-8148	SPEAKERS
pose-8149	SPECIAL EXCEPT
pose-8150	SPECIALTY
pose-8151	SPECIALTY
pose-8152	SPECIALTY
pose-8153	SPEECH ORAL
pose-8154	SPEECH ORAL
pose-8155	SPEECH ORAL
pose-8156	SPEECH ORAL
pose-8157	SPEECH ORAL
pose-8158	SPEECH ORAL
pose-8159	SPELL
pose-8160	SPELL
pose-8161	SPELL
pose-8162	SPEND
pose-8163	SPEND
pose-8164	SPEND
pose-8165	SPEND ALL
pose-8166	SPEND ALL
pose-8167	SPEND ALL
pose-8168	SPICY
pose-8169	SPIDER
pose-8170	SPILL
pose-8171	SPILL
pose-8172	SPIN
pose-8173	SPIN
pose-8174	SPIT
pose-8175	SPIT
pose-8176	SPREAD
pose-8177	SPRINKLER
pose-8178	SQUARE
pose-8179	SQUARE
pose-8180	SQUARE
pose-8181	SQUARE
pose-8182	SQUARE DOOR
pose-8183	SQUARED
pose-8184	SQUARED
pose-8185	SQUIRREL
pose-8186	SQUIRREL
pose-8187	STAB
pose-8188	STAB
pose-8189	STAB
pose-8190	STAB
pose-8191	STAB
pose-8192	STAGE
pose-8193	STAGE
pose-8194	STAMP
pose-8195	STAMP SEAL
pose-8196	STAMP SEAL
pose-8197	STAND
pose-8198	STAND
pose-8199	STAND
pose-8200	STAND
pose-8201	STAND UP
pose-8202	STAND UP
pose-8203	STAND UP
pose-8204	STAND UP
pose-8205	STAND UP
pose-8206	STAND UP
pose-8207	STAND UP
pose-8208	STAND UP
pose-8209	STAND UP
pose-8210	STAND UP
pose-8211	STAND UP ASCEND
pose-8212	STAND UP ASCEND
pose-8213	STAR
pose-8214	STAR
pose-8215	START
pose-8216	START
pose-8217	STATE
pose-8218	STATE
pose-8219	STATISTICS
pose-8220	STATISTICS
pose-8221	STEAL
pose-8222	STEAL
pose-8223	STEAL
pose-8224	STEALTHY
pose-8225	STEALTHY
pose-8226	STEAM
pose-8227	STEAM
pose-8228	STEAM
pose-8229	STEEP
pose-8230	STEEP
pose-8231	STEPLADDER
pose-8232	STEPLADDER
pose-8233	STEPS
pose-8234	STEPS
pose-8235	STICKY
pose-8236	STICKY
pose-8237	STILL
pose-8238	STILL
pose-8239	STIMULATE
pose-8240	STIMULATE
pose-8241	STIMULATE
pose-8242	STING
pose-8243	STING
pose-8244	STING FACE
pose-8245	STING FACE
pose-8246	STINK
pose-8247	STINK
pose-8248	STIR
pose-8249	STIR
pose-8250	STITCH
pose-8251	STITCH
pose-8252	STOMACH
pose-8253	STOMACH
pose-8254	STOP
pose-8255	STOP
pose-8256	STOPLIGHT
pose-8257	STORM CLOUDS
pose-8258	STORM CLOUDS
pose-8259	STORM CLOUDS
pose-8260	STORM WIND
pose-8261	STORM WIND
pose-8262	STORY
pose-8263	STORY
pose-8264	STORY
pose-8265	STORY
pose-8266	STORY AGENT
pose-8267	STORY AGENT
pose-8268	STORY TELL
pose-8269	STORY
pose-8270	STRAIGHT
pose-8271	STRAIGHT
pose-8272	STRAIGHT
pose-8273	STRAIGHT
pose-8274	STRANGE
pose-8275	STRANGE
pose-8276	STRANGE
pose-8277	STRANGE
pose-8278	STRANGE
pose-8279	STRANGLE
pose-8280	STRANGLE
pose-8281	STRAW
pose-8282	STRAW
pose-8283	STRAW
pose-8284	STRAWBERRY
pose-8285	STRAW
pose-8286	STRAW
pose-8287	STRAY DEVIATE
pose-8288	STRICT
pose-8289	STRICT
pose-8290	STRING
pose-8291	STRING
pose-8292	STRIP
pose-8293	STRIP
pose-8294	STRIP PAINT
pose-8295	STRIP PAINT
pose-8296	STRIPES
pose-8297	STRIPES
pose-8298	STRONG
pose-8299	STRONG
pose-8300	STRONG
pose-8301	STRONG
pose-8302	STRONG
pose-8303	STRUCTURE
pose-8304	STRUCTURE
pose-8305	STRUGGLE
pose-8306	STRUGGLE
pose-8307	STUBBORN
pose-8308	STUBBORN
pose-8309	STUCK
pose-8310	STUCK
pose-8311	STUDY
pose-8312	STUDY
pose-8313	STUDY
pose-8314	STUPID
pose-8315	STUPID
pose-8316	STUPID
pose-8317	STUPID
pose-8318	STUPID
pose-8319	STUPID
pose-8320	SUBSCRIBE
pose-8321	SUBSCRIBE
pose-8322	SUBSCRIBE
pose-8323	SUBSCRIBE
pose-8324	SUBTRACT
pose-8325	SUBTRACT
pose-8326	SUBWAY
pose-8327	SUBWAY
pose-8328	SUCCEED
pose-8329	SUCCEED
pose-8330	SUCCEED
pose-8331	SUFFER
pose-8332	SUFFER
pose-8333	SUGAR SWEET
pose-8334	SUGAR SWEET
pose-8335	SUGGEST
pose-8336	SUGGEST
pose-8337	SUGGEST
pose-8338	SUITCASE
pose-8339	SUITCASE
pose-8340	SUITCASE
pose-8341	SULK
pose-8342	SULK
pose-8343	SUMMARIZE
pose-8344	SUMMARIZE
pose-8345	SUMMARIZE
pose-8346	SUMMER
pose-8347	SUMMER
pose-8348	SUMMON
pose-8349	SUMMON
pose-8350	SUN
pose-8351	SUNDAY
pose-8352	SUNDAY
pose-8353	SUNDAY
pose-8354	SUNRISE
pose-8355	SUNSET
pose-8356	SUNSHINE
pose-8357	SUN
pose-8358	SUN
pose-8359	SUPERIOR
pose-8360	SUPERIOR
pose-8361	SUPERVISE
pose-8362	SUPERVISE
pose-8363	SUPERVISE
pose-8364	SUPERVISE AGENT
pose-8365	SUPERVISE AGENT
pose-8366	SUPERVISE AGENT
pose-8367	SUPPORT
pose-8368	SUPPORT
pose-8369	SUPPORT
pose-8370	SUPPORT
pose-8371	SUPPORT AGENT
pose-8372	SURFACE
pose-8373	SURFACE
pose-8374	SURFACE
pose-8375	SURGERY
pose-8376	SURGERY
pose-8377	SURGERY
pose-8378	SURGERY
pose-8379	SURGERY
pose-8380	SURGERY
pose-8381	SURPRISE
pose-8382	SURPRISE
pose-8383	SURPRISE
pose-8384	SURROUND
pose-8385	SURROUND
pose-8386	SUSPECT
pose-8387	SUSPECT
pose-8388	SUSPECT
pose-8389	SUSPEND
pose-8390	SUSPEND
pose-8391	SUSPEND
pose-8392	SUSPEND
pose-8393	SWALLOW
pose-8394	SWALLOW
pose-8395	SWALLOW
pose-8396	SWEAR
pose-8397	SWEAT
pose-8398	SWEAT
pose-8399	SWEATER
pose-8400	SWEATER
pose-8401	SWEETHEART
pose-8402	SWEETHEART
pose-8403	SWIM
pose-8404	SWIM
pose-8405	SWING
pose-8406	SWING
pose-8407	SWING
pose-8408	SWINGING SINGLE
pose-8409	SWITCH
pose-8410	SWITCH
pose-8411	SYMBOL
pose-8412	SYMBOL
pose-8413	SYSTEM
pose-8414	SYSTEM
pose-8415	T
pose-8416	T
pose-8417	TABLE
pose-8418	TAIL
pose-8419	TAKE
pose-8420	TAKE A HIKE
pose-8421	TAKE A HIKE
pose-8422	TAKE A HIKE
pose-8423	TAKE A HIKE
pose-8424	TAKE ADVANTAGE
pose-8425	TAKE ADVANTAGE
pose-8426	TAKE ADVANTAGE
pose-8427	TAKE BREAK
pose-8428	TAKE BREAK
pose-8429	TAKE BREAK
pose-8430	TAKE BREAK
pose-8431	TAKE NOTES
pose-8432	TAKE NOTES
pose-8433	TAKE OFF
pose-8434	TAKE OFF
pose-8435	TAKE PICTURE
pose-8436	TAKE PILL
pose-8437	TAKE PILL
pose-8438	TAKE PILL
pose-8439	TAKE PILL
pose-8440	TAKE SUBWAY
pose-8441	TAKE SUBWAY
pose-8442	TAKE SUBWAY
pose-8443	TAKE SUBWAY
pose-8444	TAKE TRAIN
pose-8445	TAKE TRAIN
pose-8446	TAKE TRAIN
pose-8447	TAKE TRAIN
pose-8448	TAKE UP
pose-8449	TAKE UP
pose-8450	TAKE UP
pose-8451	TAKE UP
pose-8452	TAKE UP
pose-8453	TAKE UP
pose-8454	TALK
pose-8455	TALK
pose-8456	TALK OVER
pose-8457	TALK OVER
pose-8458	TALK OVER
pose-8459	TALK TO SELF
pose-8460	TALK
pose-8461	TALK
pose-8462	TALL
pose-8463	TALL
pose-8464	TALL
pose-8465	TAN
pose-8466	TANK TOP
pose-8467	TANK TOP
pose-8468	TAP DANCE
pose-8469	TAP DANCE
pose-8470	TAPE
pose-8471	TAPE
pose-8472	TAPE RECORDING
pose-8473	TAPE RECORDING
pose-8474	TASTE
pose-8475	TASTE
pose-8476	TASTE
pose-8477	TASTE
pose-8478	TATTLE
pose-8479	TATTLE
pose-8480	TATTOO
pose-8481	TATTOO
pose-8482	TATTOO
pose-8483	TEA
pose-8484	TEA
pose-8485	TEACH
pose-8486	TEACH
pose-8487	TEACH AGENT
pose-8488	TEACH AGENT
pose-8489	TEAM
pose-8490	TEAM
pose-8491	TEASE
pose-8492	TEASE
pose-8493	TEASE
pose-8494	TECHNOLOGY AGENT
pose-8495	TECHNOLOGY AGENT
pose-8496	TEENAGER
pose-8497	TEETH
pose-8498	TEETH
pose-8499	TELESCOPE
pose-8500	TELL
pose-8501	TELL
pose-8502	TELL
pose-8503	TELL
pose-8504	TELL
pose-8505	TEMPERATURE
pose-8506	TEMPERATURE
pose-8507	TEMPLE
pose-8508	TEMPLE
pose-8509	TEMPT
pose-8510	TEMPT
pose-8511	TEN
pose-8512	TEN
pose-8513	TEN
pose-8514	TEN
pose-8515	TEN EIGHT
pose-8516	TEN EIGHT
pose-8517	TEND
pose-8518	TEST
pose-8519	TEST
pose-8520	TEST
pose-8521	TEST
pose-8522	TEST
pose-8523	TEST
pose-8524	TEXTING
pose-8525	TEXTING
pose-8526	THAN
pose-8527	THAN
pose-8528	THANKSGIVING
pose-8529	THANKSGIVING
pose-8530	THAT
pose-8531	THAT
pose-8532	THEN
pose-8533	THEN
pose-8534	THEORY
pose-8535	THEORY
pose-8536	THEREFORE
pose-8537	THEREFORE
pose-8538	THERMOMETER
pose-8539	THERMOMETER
pose-8540	THESE
pose-8541	THESE
pose-8542	THIEF
pose-8543	THIEF
pose-8544	THIN
pose-8545	THING
pose-8546	THING
pose-8547	THINK
pose-8548	THINK
pose-8549	THINK
pose-8550	THINK
pose-8551	PASS OUT
pose-8552	PASS OUT
pose-8553	PASS OUT
pose-8554	THINK AGREE
pose-8555	THINK DECIDE
pose-8556	THINK DECIDE
pose-8557	THINK DECIDE
pose-8558	THINK DECIDE
pose-8559	THINK FAITH
pose-8560	THINK FAITH
pose-8561	THINK FOCUS NARROW
pose-8562	THINK GENERAL
pose-8563	THINK GENERAL
pose-8564	THINK GRAB CHANCE
pose-8565	THINK MARRY
pose-8566	THINK MARRY
pose-8567	THINK MARRY
pose-8568	THINK MARRY
pose-8569	THINK MARRY
pose-8570	THINK MARRY
pose-8571	THINK MEAN
pose-8572	THINK MEAN
pose-8573	THINK MESSED UP
pose-8574	THINK MESSED UP
pose-8575	THINK MESSED UP
pose-8576	THINK MESSED UP
pose-8577	THINK MIX UP
pose-8578	THINK MIX UP
pose-8579	THINK MIX UP
pose-8580	THINK MIX UP
pose-8581	THINK OPPOSITE
pose-8582	THINK OPPOSITE
pose-8583	THINK OPPOSITE
pose-8584	THINK OPPOSITE
pose-8585	THINK OPPOSITE
pose-8586	THINK SHOCK
pose-8587	THINK TALK TO SELF
pose-8588	THINK TALK TO SELF
pose-8589	THINK ABOUT
pose-8590	THINK OVER
pose-8591	THINK OVER
pose-8592	THINK OVER
pose-8593	THINK OVER
pose-8594	THIN
pose-8595	THIRD
pose-8596	THIRD
pose-8597	THIRD
pose-8598	THIRD
pose-8599	THIRD
pose-8600	THIRD IN LIST
pose-8601	THIRD IN LIST
pose-8602	THIRD PLACE
pose-8603	THIRD PLACE
pose-8604	THIRSTY
pose-8605	THIRSTY
pose-8606	THIRSTY
pose-8607	THIRTEEN
pose-8608	THIRTEEN
pose-8609	THIRTEEN
pose-8610	THIRTEEN
pose-8611	THIRTY
pose-8612	THIRTY THREE
pose-8613	THIRTY THREE
pose-8614	THIRTY
pose-8615	THIS
pose-8616	THIS PLACE
pose-8617	THIS PLACE
pose-8618	THIS PLACE
pose-8619	THOUSAND
pose-8620	THREE
pose-8621	THREE
pose-8622	THREE
pose-8623	THREE
pose-8624	THREE FOURTHS
pose-8625	THREE FOURTHS
pose-8626	THREE HOUR
pose-8627	THREE MONTHS
pose-8628	THREE MONTHS
pose-8629	THREE MORE
pose-8630	THREE MORE
pose-8631	THREE WEEKS
pose-8632	THREE WEEKS
pose-8633	THREE
pose-8634	THREE HOUR
pose-8635	THRILL WHAT S UP
pose-8636	THRILL WHAT S UP
pose-8637	THRILL WHAT S UP
pose-8638	THRILL WHAT S UP
pose-8639	THRILL WHAT S UP
pose-8640	THRILL WHAT S UP
pose-8641	THRILL WHAT S UP
pose-8642	THROAT
pose-8643	THROAT
pose-8644	THROAT HURT
pose-8645	THROAT HURT
pose-8646	THROUGH
pose-8647	THROUGH
pose-8648	THROW
pose-8649	THROW
pose-8650	THROW AWAY
pose-8651	THROW BALL
pose-8652	THROW BASKETBALL
pose-8653	THROW SOFTBALL
pose-8654	THUMB
pose-8655	THUMBTACK BUTTON
pose-8656	THURSDAY
pose-8657	THURSDAY
pose-8658	THURSDAY
pose-8659	THURSDAY
pose-8660	TICKLE
pose-8661	TICKLE
pose-8662	TIE
pose-8663	TIE
pose-8664	TIE
pose-8665	TIE
pose-8666	TIE
pose-8667	TIGER
pose-8668	TIME
pose-8669	WHAT
pose-8670	TIME DCL
pose-8671	TIME DCL
pose-8672	TIME DCL
pose-8673	TIME DCL
pose-8674	TIME PERIOD
pose-8675	TIPTOE
pose-8676	TIRED
pose-8677	TO FOOL
pose-8678	TO FOOL
pose-8679	TO FOOL
pose-8680	TO FOOL
pose-8681	TO FOOL
pose-8682	TO FOOL
pose-8683	TO UNTIL
pose-8684	TO UNTIL
pose-8685	TO UNTIL
pose-8686	TO UNTIL
pose-8687	TOAST
pose-8688	TOAST
pose-8689	TOBACCO
pose-8690	TOBACCO
pose-8691	TOGETHER GO STEADY
pose-8692	TOGETHER GO STEADY
pose-8693	TOGETHER GO STEADY
pose-8694	TOGETHER GO STEADY
pose-8695	TOGETHER GO STEADY
pose-8696	TOILET
pose-8697	TOILET
pose-8698	TOILET
pose-8699	TOILET
pose-8700	TOILET
pose-8701	TOILET
pose-8702	TOMATO
pose-8703	TOMATO
pose-8704	TOMORROW
pose-8705	TOMORROW
pose-8706	TONGUE
pose-8707	TONGUE
pose-8708	TOOTH GLASS
pose-8709	TOOTH GLASS
pose-8710	TOOTH GLASS
pose-8711	TOOTH GLASS
pose-8712	TOOTH GLASS
pose-8713	TOOTH GLASS
pose-8714	TOOTH GLASS
pose-8715	TOOTH GLASS
pose-8716	TOOTHBRUSH
pose-8717	TOOTHBRUSH
pose-8718	TOOTHPASTE
pose-8719	TOOTHPASTE
pose-8720	TOP
pose-8721	TOP
pose-8722	TORNADO
pose-8723	TORNADO
pose-8724	TORTURE
pose-8725	TORTURE
pose-8726	TORTURE
pose-8727	TOSS
pose-8728	TOSS
pose-8729	TOSS
pose-8730	TOTAL
pose-8731	TOTAL
pose-8732	TOTAL
pose-8733	TOTAL
pose-8734	TOTAL
pose-8735	TOTAL
pose-8736	TOTAL
pose-8737	TOUCH
pose-8738	TOUCH HEART
pose-8739	TOUCH HEART
pose-8740	TOUCH HEART
pose-8741	TOUCH
pose-8742	TOUGH
pose-8743	TOUGH
pose-8744	TOUGH
pose-8745	TOUGH
pose-8746	TOUGH
pose-8747	TOUGH
pose-8748	TOUGH
pose-8749	TOUGH
pose-8750	TOUGH
pose-8751	TOUGH
pose-8752	TOUGH
pose-8753	TOURNAMENT
pose-8754	TOURNAMENT
pose-8755	TOWEL
pose-8756	TOWEL
pose-8757	TRACE HEART
pose-8758	TRACE HEART
pose-8759	TRADE
pose-8760	TRADE
pose-8761	TRADITION
pose-8762	TRADITION
pose-8763	TRAFFIC
pose-8764	TRAFFIC
pose-8765	TRAIN
pose-8766	TRAIN
pose-8767	TRAIN
pose-8768	TRAIN
pose-8769	TRANSFER
pose-8770	TRANSFER
pose-8771	TRANSLATE
pose-8772	TRANSLATE
pose-8773	TRANSPORTATION
pose-8774	TRANSPORTATION
pose-8775	TRAP
pose-8776	TRAP
pose-8777	TRASH BAG
pose-8778	TRASH BAG
pose-8779	TRASH BAG
pose-8780	TRASH BAG
pose-8781	TRASH BAG
pose-8782	TRAVEL
pose-8783	TRAVEL
pose-8784	TREAT
pose-8785	TREAT
pose-8786	TREE
pose-8787	TREE
pose-8788	TREE DCL
pose-8789	TREE DCL
pose-8790	TREE DCL
pose-8791	TREE
pose-8792	TREE
pose-8793	TREE
pose-8794	TREE
pose-8795	TRIGONOMETRY
pose-8796	TRIGONOMETRY
pose-8797	TRIM
pose-8798	TRIM HEDGE
pose-8799	TRIP
pose-8800	TRIP
pose-8801	TRIPLE
pose-8802	TRIPLE
pose-8803	TROMBONE
pose-8804	TROPHY
pose-8805	TROPHY
pose-8806	TROUBLE
pose-8807	TROUBLE
pose-8808	TRUMPET
pose-8809	TRUMPET
pose-8810	TRY
pose-8811	TRY
pose-8812	TUESDAY
pose-8813	TUESDAY
pose-8814	TUNNEL
pose-8815	TUNNEL
pose-8816	TUNNEL
pose-8817	TURN
pose-8818	TURN BOY CORRECT
pose-8819	TURN BROTHER
pose-8820	TURN FATHER
pose-8821	TURN FATHER
pose-8822	TURN GIRL CORRECT
pose-8823	TURN MOTHER
pose-8824	TURN MOTHER
pose-8825	TURN SISTER
pose-8826	TURN DOWN
pose-8827	TURN DOWN
pose-8828	TURN PAGE
pose-8829	TURN PAGE
pose-8830	TURN PAGE
pose-8831	TURN PAGE
pose-8832	TURN PAGE
pose-8833	TURN
pose-8834	TURTLE
pose-8835	TURTLE
pose-8836	TUTOR
pose-8837	TUTOR
pose-8838	TWELVE
pose-8839	TWELVE
pose-8840	TWELVE
pose-8841	TWELVE
pose-8842	TWENTY
pose-8843	TWENTY
pose-8844	TWENTY
pose-8845	TWENTY
pose-8846	TWENTY FIVE
pose-8847	TWENTY ONE
pose-8848	TWENTY ONE
