Gloss Variant,Consultant,Session,Scene,Start,End,id,session_scene,session_scene_id,is_corrupt
SUMMARIZE,Brady,ASL_2011_06_08_Brady,29,12769,12792,8343,ASL_2011_06_08_Brady-29,737,0
SUMMARIZE,Brady,ASL_2011_07_19_Brady,104,139,168,8344,ASL_2011_07_19_Brady-104,810,0
SUMMARIZE,Liz,ASL_2008_02_29,52,1820,1860,8345,ASL_2008_02_29-52,327,0
SUMMER+,Brady,ASL_2011_07_19_Brady,104,516,541,8346,ASL_2011_07_19_Brady-104,810,0
SUMMER+,Liz,ASL_2008_02_29,52,2045,2072,8347,ASL_2008_02_29-52,327,0
SUMMON,Brady,ASL_2011_07_19_Brady,104,742,756,8348,ASL_2011_07_19_Brady-104,810,0
SUMMON,Liz,ASL_2008_02_29,52,2355,2390,8349,ASL_2008_02_29-52,327,0
SUN,Brady,ASL_2011_07_19_Brady,104,1195,1223,8350,ASL_2011_07_19_Brady-104,810,0
SUNDAY+,Liz,ASL_2008_02_29,53,247,292,8351,ASL_2008_02_29-53,328,0
SUNDAY_2,Brady,ASL_2011_07_19_Brady,104,1714,1744,8352,ASL_2011_07_19_Brady-104,810,0
SUNDAY_2,Liz,ASL_2008_02_29,53,552,610,8353,ASL_2008_02_29-53,328,0
SUNRISE,Liz,ASL_2008_02_29,53,825,881,8354,ASL_2008_02_29-53,328,0
SUNSET,Liz,ASL_2008_02_29,53,1125,1177,8355,ASL_2008_02_29-53,328,0
SUNSHINE,Brady,ASL_2011_07_19_Brady,105,1378,1397,8356,ASL_2011_07_19_Brady-105,811,0
SUN_2,Liz,ASL_2008_02_29,52,3185,3226,8357,ASL_2008_02_29-52,327,0
SUN_2,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,9,1436,1506,8358,ASL_2010_08_10_Liz_additional_lexicon_signs-9,718,0
SUPERIOR,Brady,ASL_2011_06_08_Brady,22,20737,20765,8359,ASL_2011_06_08_Brady-22,730,0
SUPERIOR,Naomi,ASL_2008_08_04,32,4191,4218,8360,ASL_2008_08_04-32,563,0
SUPERVISE,Liz,ASL_2008_02_29,53,1701,1781,8361,ASL_2008_02_29-53,328,0
SUPERVISE+,Brady,ASL_2011_07_19_Brady,105,1720,1779,8362,ASL_2011_07_19_Brady-105,811,0
SUPERVISE+,Brady,ASL_2011_07_22_Brady,54,2603,2672,8363,ASL_2011_07_22_Brady-54,945,0
SUPERVISE+AGENT,Brady,ASL_2011_07_19_Brady,105,1980,2014,8364,ASL_2011_07_19_Brady-105,811,0
SUPERVISE+AGENT,Liz,ASL_2008_02_29,53,2401,2453,8365,ASL_2008_02_29-53,328,0
SUPERVISE+AGENT,Tyler,ASL_2008_05_29a,43,310,365,8366,ASL_2008_05_29a-43,482,0
SUPPORT,Liz,ASL_2008_02_29,53,2695,2730,8367,ASL_2008_02_29-53,328,0
SUPPORT+,Brady,ASL_2011_07_19_Brady,54,392,425,8368,ASL_2011_07_19_Brady-54,863,0
SUPPORT+,Brady,ASL_2011_07_19_Brady,105,2246,2269,8369,ASL_2011_07_19_Brady-105,811,0
SUPPORT+,Liz,ASL_2008_02_29,9,405,470,8370,ASL_2008_02_29-9,333,0
SUPPORT++AGENT,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,6,1137,1207,8371,ASL_2010_08_10_Liz_additional_lexicon_signs-6,715,0
SURFACE+,Brady,ASL_2011_07_19_Brady,105,3009,3053,8372,ASL_2011_07_19_Brady-105,811,0
SURFACE+,Liz,ASL_2008_02_29,54,385,450,8373,ASL_2008_02_29-54,329,0
SURFACE+,Tyler,ASL_2008_05_12a,21,965,1037,8374,ASL_2008_05_12a-21,391,0
SURGERY,Brady,ASL_2011_07_19_Brady,21,1307,1332,8375,ASL_2011_07_19_Brady-21,828,0
SURGERY,Brady,ASL_2011_07_19_Brady,21,1613,1636,8376,ASL_2011_07_19_Brady-21,828,0
SURGERY,Brady,ASL_2011_07_19_Brady,105,3226,3243,8377,ASL_2011_07_19_Brady-105,811,0
SURGERY,Liz,ASL_2008_02_15,26,2310,2367,8378,ASL_2008_02_15-26,248,0
SURGERY,Liz,ASL_2008_02_29,54,625,660,8379,ASL_2008_02_29-54,329,0
SURGERY_2,Liz,ASL_2008_02_15,26,776,815,8380,ASL_2008_02_15-26,248,0
SURPRISE,Brady,ASL_2011_07_19_Brady,106,163,183,8381,ASL_2011_07_19_Brady-106,812,0
SURPRISE,Liz,ASL_2008_02_29,54,805,855,8382,ASL_2008_02_29-54,329,0
SURPRISE_2,Brady,ASL_2011_07_22_Brady,41,935,965,8383,ASL_2011_07_22_Brady-41,932,0
SURROUND,Brady,ASL_2011_07_19_Brady,106,455,510,8384,ASL_2011_07_19_Brady-106,812,0
SURROUND,Liz,ASL_2008_02_29,54,1080,1152,8385,ASL_2008_02_29-54,329,0
SUSPECT+,Liz,ASL_2008_02_29,54,1385,1422,8386,ASL_2008_02_29-54,329,0
SUSPECT++,Brady,ASL_2011_07_19_Brady,106,697,739,8387,ASL_2011_07_19_Brady-106,812,0
SUSPECT++,Liz,ASL_2008_02_29,54,1630,1675,8388,ASL_2008_02_29-54,329,0
SUSPEND,Brady,ASL_2011_06_14_Brady,34,4964,4998,8389,ASL_2011_06_14_Brady-34,779,0
SUSPEND,Liz,ASL_2008_02_01,23,820,877,8390,ASL_2008_02_01-23,189,0
SUSPEND,Naomi,ASL_2008_08_13,19,1118,1163,8391,ASL_2008_08_13-19,650,1
SUSPEND,Tyler,ASL_2008_05_29a,51,945,977,8392,ASL_2008_05_29a-51,491,0
SWALLOW,Brady,ASL_2011_07_19_Brady,106,937,958,8393,ASL_2011_07_19_Brady-106,812,0
SWALLOW,Liz,ASL_2008_02_29,54,1976,2050,8394,ASL_2008_02_29-54,329,0
SWALLOW,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,29,1240,1280,8395,ASL_2010_08_10_Liz_additional_lexicon_signs-29,709,0
SWEAR,Liz,ASL_2008_01_18,10,2770,2790,8396,ASL_2008_01_18-10,127,0
SWEAT,Brady,ASL_2011_07_19_Brady,106,1672,1725,8397,ASL_2011_07_19_Brady-106,812,0
SWEAT,Liz,ASL_2008_02_29,54,2255,2295,8398,ASL_2008_02_29-54,329,0
SWEATER,Brady,ASL_2011_07_19_Brady,106,2767,2798,8399,ASL_2011_07_19_Brady-106,812,0
SWEATER,Liz,ASL_2008_02_29,54,3150,3190,8400,ASL_2008_02_29-54,329,0
SWEETHEART,Brady,ASL_2011_07_19_Brady,106,3330,3376,8401,ASL_2011_07_19_Brady-106,812,0
SWEETHEART,Liz,ASL_2008_03_28,2,835,880,8402,ASL_2008_03_28-2,341,0
SWIM+,Brady,ASL_2011_07_19_Brady,107,907,943,8403,ASL_2011_07_19_Brady-107,813,0
SWIM++,Liz,ASL_2008_03_28,2,1320,1380,8404,ASL_2008_03_28-2,341,0
SWING+,Brady,ASL_2011_07_19_Brady,107,1381,1442,8405,ASL_2011_07_19_Brady-107,813,0
SWING+,Liz,ASL_2008_03_28,2,4345,4426,8406,ASL_2008_03_28-2,341,0
SWING+,Liz,ASL_2008_03_28,2,5291,5395,8407,ASL_2008_03_28-2,341,0
SWINGING-SINGLE,Liz,ASL_2008_02_29,32,3431,3525,8408,ASL_2008_02_29-32,305,0
SWITCH,Brady,ASL_2011_07_22_Brady,9,2558,2590,8409,ASL_2011_07_22_Brady-9,951,0
SWITCH,Liz,ASL_2008_03_28,21,2727,2770,8410,ASL_2008_03_28-21,343,0
SYMBOL+,Brady,ASL_2011_07_19_Brady,107,2170,2197,8411,ASL_2011_07_19_Brady-107,813,0
SYMBOL+,Liz,ASL_2008_03_28,3,665,707,8412,ASL_2008_03_28-3,352,0
SYSTEM,Brady,ASL_2011_07_19_Brady,107,2429,2456,8413,ASL_2011_07_19_Brady-107,813,0
SYSTEM,Liz,ASL_2008_03_28,3,1092,1125,8414,ASL_2008_03_28-3,352,0
T,Brady,ASL_2011_07_19_Brady,107,2662,2693,8415,ASL_2011_07_19_Brady-107,813,0
T,Liz,ASL_2008_03_28,3,1370,1421,8416,ASL_2008_03_28-3,352,0
TABLE+,Liz,ASL_2008_03_28,3,2001,2037,8417,ASL_2008_03_28-3,352,0
TAIL+++++,Liz,ASL_2008_03_28,3,2290,2335,8418,ASL_2008_03_28-3,352,0
TAKE,Liz,ASL_2008_03_28,3,3215,3255,8419,ASL_2008_03_28-3,352,0
TAKE-A-HIKE,Brady,ASL_2011_06_14_Brady,25,2995,3017,8420,ASL_2011_06_14_Brady-25,769,0
TAKE-A-HIKE,Liz,ASL_2008_02_01,4,505,532,8421,ASL_2008_02_01-4,206,0
TAKE-A-HIKE,Naomi,ASL_2008_08_13,4,255,285,8422,ASL_2008_08_13-4,671,0
TAKE-A-HIKE,Tyler,ASL_2008_05_29a,36,240,261,8423,ASL_2008_05_29a-36,474,0
TAKE-ADVANTAGE,Brady,ASL_2011_07_19_Brady,61,673,689,8424,ASL_2011_07_19_Brady-61,870,0
TAKE-ADVANTAGE,Liz,ASL_2008_02_29,17,545,585,8425,ASL_2008_02_29-17,289,0
TAKE-ADVANTAGE++,Liz,ASL_2008_03_28,4,1722,1755,8426,ASL_2008_03_28-4,363,0
TAKE-BREAK,Brady,ASL_2011_06_08_Brady,23,7837,7856,8427,ASL_2011_06_08_Brady-23,731,0
TAKE-BREAK,Liz,ASL_2008_01_11,55,650,690,8428,ASL_2008_01_11-55,93,0
TAKE-BREAK,Naomi,ASL_2008_08_04,35,1426,1452,8429,ASL_2008_08_04-35,566,0
TAKE-BREAK,Tyler,ASL_2008_05_12a,34,990,1022,8430,ASL_2008_05_12a-34,405,0
TAKE-NOTES++,Brady,ASL_2011_07_19_Brady,23,3224,3270,8431,ASL_2011_07_19_Brady-23,830,0
TAKE-NOTES++,Liz,ASL_2008_02_15,28,1150,1205,8432,ASL_2008_02_15-28,250,0
TAKE-OFF,Lana,ASL_2006_01_20,22,2870,2912,8433,ASL_2006_01_20-22,0,0
TAKE-OFF,Liz,ASL_2008_03_28,4,1965,1985,8434,ASL_2008_03_28-4,363,0
TAKE-PICTURE,Brady,ASL_2011_06_08_Brady,25,1522,1539,8435,ASL_2011_06_08_Brady-25,733,0
TAKE-PILL+,Brady,ASL_2011_06_14_Brady,55,6193,6215,8436,ASL_2011_06_14_Brady-55,799,0
TAKE-PILL+,Lana,ASL_2006_10_10,21,1267,1287,8437,ASL_2006_10_10-21,13,0
TAKE-PILL+,Liz,ASL_2008_02_15,39,310,342,8438,ASL_2008_02_15-39,262,0
TAKE-PILL+,Liz,ASL_2008_03_28,4,1425,1465,8439,ASL_2008_03_28-4,363,0
TAKE-SUBWAY,Brady,ASL_2011_06_14_Brady,27,729,749,8440,ASL_2011_06_14_Brady-27,771,0
TAKE-SUBWAY,Liz,ASL_2008_02_01,7,2380,2426,8441,ASL_2008_02_01-7,228,0
TAKE-SUBWAY,Naomi,ASL_2008_08_13,6,3280,3320,8442,ASL_2008_08_13-6,673,0
TAKE-SUBWAY_2++,Tyler,ASL_2008_05_29a,38,2012,2077,8443,ASL_2008_05_29a-38,476,0
TAKE-TRAIN,Brady,ASL_2011_06_14_Brady,27,984,1002,8444,ASL_2011_06_14_Brady-27,771,0
TAKE-TRAIN,Liz,ASL_2008_02_01,7,2802,2852,8445,ASL_2008_02_01-7,228,0
TAKE-TRAIN,Naomi,ASL_2008_08_13,6,3590,3610,8446,ASL_2008_08_13-6,673,0
TAKE-TRAIN,Tyler,ASL_2008_05_29a,38,2300,2345,8447,ASL_2008_05_29a-38,476,0
TAKE-UP,Brady,ASL_2011_07_22_Brady,38,4172,4202,8448,ASL_2011_07_22_Brady-38,929,0
TAKE-UP,Dana,ASL_2007_05_24,5,972,1000,8449,ASL_2007_05_24-5,41,0
TAKE-UP,Lana,ASL_2006_10_10,2,792,812,8450,ASL_2006_10_10-2,11,0
TAKE-UP,Liz,ASL_2008_01_11,7,785,825,8451,ASL_2008_01_11-7,109,0
TAKE-UP,Naomi,ASL_2008_08_04,5,3856,3883,8452,ASL_2008_08_04-5,582,0
TAKE-UP,Tyler,ASL_2008_05_12a,6,8005,8040,8453,ASL_2008_05_12a-6,423,0
TALK+,Liz,ASL_2008_03_28,4,2500,2530,8454,ASL_2008_03_28-4,363,0
TALK++,Brady,ASL_2011_07_19_Brady,109,233,264,8455,ASL_2011_07_19_Brady-109,814,0
TALK-OVER++,Brady,ASL_2011_06_14_Brady,55,5658,5718,8456,ASL_2011_06_14_Brady-55,799,0
TALK-OVER++,Liz,ASL_2008_02_15,1,4195,4281,8457,ASL_2008_02_15-1,231,0
TALK-OVER++,Tyler,ASL_2008_06_10,11,2155,2207,8458,ASL_2008_06_10-11,518,0
TALK-TO-SELF+,Liz,ASL_2008_02_01,35,3945,4012,8459,ASL_2008_02_01-35,201,0
TALKwg,Brady,ASL_2011_06_08_Brady,14,4907,4962,8460,ASL_2011_06_08_Brady-14,723,0
TALKwg,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,24,654,705,8461,ASL_2010_08_10_Liz_additional_lexicon_signs-24,704,0
TALL,Brady,ASL_2011_06_14_Brady,33,2572,2590,8462,ASL_2011_06_14_Brady-33,778,0
TALL,Brady,ASL_2011_07_19_Brady,109,752,767,8463,ASL_2011_07_19_Brady-109,814,0
TALL,Liz,ASL_2008_03_28,4,3016,3060,8464,ASL_2008_03_28-4,363,0
TAN,Liz,ASL_2008_03_28,4,3281,3315,8465,ASL_2008_03_28-4,363,0
TANK-TOP+,Brady,ASL_2011_07_19_Brady,109,990,1024,8466,ASL_2011_07_19_Brady-109,814,0
TANK-TOP+,Liz,ASL_2008_03_28,4,3645,3685,8467,ASL_2008_03_28-4,363,0
TAP-DANCE+,Brady,ASL_2011_07_19_Brady,109,1966,2029,8468,ASL_2011_07_19_Brady-109,814,0
TAP-DANCE+,Liz,ASL_2008_03_28,5,357,405,8469,ASL_2008_03_28-5,373,0
TAPE,Brady,ASL_2011_07_19_Brady,109,2578,2594,8470,ASL_2011_07_19_Brady-109,814,0
TAPE,Liz,ASL_2008_03_28,5,1015,1041,8471,ASL_2008_03_28-5,373,0
TAPE-RECORDING+,Brady,ASL_2011_07_19_Brady,109,2327,2368,8472,ASL_2011_07_19_Brady-109,814,0
TAPE-RECORDING+,Liz,ASL_2008_03_28,5,715,787,8473,ASL_2008_03_28-5,373,0
TASTE++,Brady,ASL_2011_07_19_Brady,109,2812,2844,8474,ASL_2011_07_19_Brady-109,814,0
TASTE++,Dana,ASL_2007_05_24,27,302,356,8475,ASL_2007_05_24-27,40,0
TASTE++,Lana,ASL_2006_10_10,25,352,385,8476,ASL_2006_10_10-25,16,0
TASTE++,Liz,ASL_2008_03_28,5,1795,1820,8477,ASL_2008_03_28-5,373,0
TATTLE+,Brady,ASL_2011_07_19_Brady,110,116,154,8478,ASL_2011_07_19_Brady-110,815,0
TATTLE+,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,9,2630,2680,8479,ASL_2010_08_10_Liz_additional_lexicon_signs-9,718,0
TATTOO+,Brady,ASL_2011_07_19_Brady,110,742,826,8480,ASL_2011_07_19_Brady-110,815,0
TATTOO+,Liz,ASL_2008_03_28,5,4021,4102,8481,ASL_2008_03_28-5,373,0
TATTOO_2+,Liz,ASL_2008_03_28,5,3516,3570,8482,ASL_2008_03_28-5,373,0
TEA+,Brady,ASL_2011_07_19_Brady,110,1003,1045,8483,ASL_2011_07_19_Brady-110,815,0
TEA+,Liz,ASL_2008_03_28,5,4975,5035,8484,ASL_2008_03_28-5,373,0
TEACH+,Brady,ASL_2011_07_19_Brady,110,1773,1802,8485,ASL_2011_07_19_Brady-110,815,0
TEACH+,Liz,ASL_2008_03_28,6,495,532,8486,ASL_2008_03_28-6,374,0
TEACH++AGENT,Liz,ASL_2008_03_28,6,948,1008,8487,ASL_2008_03_28-6,374,0
TEACH+AGENT,Brady,ASL_2011_07_19_Brady,110,1239,1270,8488,ASL_2011_07_19_Brady-110,815,0
TEAM,Brady,ASL_2011_07_19_Brady,110,2193,2212,8489,ASL_2011_07_19_Brady-110,815,0
TEAM,Liz,ASL_2008_03_28,6,1733,1765,8490,ASL_2008_03_28-6,374,0
TEASE++,Brady,ASL_2011_07_19_Brady,110,2404,2445,8491,ASL_2011_07_19_Brady-110,815,0
TEASE++,Brady,ASL_2011_07_22_Brady,55,121,166,8492,ASL_2011_07_22_Brady-55,946,0
TEASE++,Liz,ASL_2008_03_28,6,1956,1999,8493,ASL_2008_03_28-6,374,0
TECHNOLOGY++AGENT,Liz,ASL_2008_03_28,6,2191,2240,8494,ASL_2008_03_28-6,374,0
TECHNOLOGY_2+++AGENT,Brady,ASL_2011_07_19_Brady,110,2648,2694,8495,ASL_2011_07_19_Brady-110,815,0
TEENAGER,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,5,2136,2182,8496,ASL_2010_08_10_Liz_additional_lexicon_signs-5,714,0
TEETH+,Brady,ASL_2011_07_19_Brady,111,148,181,8497,ASL_2011_07_19_Brady-111,816,0
TEETH_2+,Liz,ASL_2008_03_28,6,2640,2701,8498,ASL_2008_03_28-6,374,0
TELESCOPE,Liz,ASL_2008_03_28,7,250,315,8499,ASL_2008_03_28-7,375,0
TELL-1p,Brady,ASL_2011_07_19_Brady,111,1361,1378,8500,ASL_2011_07_19_Brady-111,816,0
TELL-1p,Liz,ASL_2008_03_28,7,705,740,8501,ASL_2008_03_28-7,375,0
TELL:i,Brady,ASL_2011_07_19_Brady,111,1562,1576,8502,ASL_2011_07_19_Brady-111,816,0
TELL:i,Lana,ASL_2006_01_20,22,3010,3051,8503,ASL_2006_01_20-22,0,0
TELL:i,Liz,ASL_2008_03_28,7,987,1010,8504,ASL_2008_03_28-7,375,0
TEMPERATURE+,Brady,ASL_2011_07_19_Brady,111,2001,2047,8505,ASL_2011_07_19_Brady-111,816,0
TEMPERATURE+,Liz,ASL_2008_03_28,7,1552,1590,8506,ASL_2008_03_28-7,375,0
TEMPLE+,Brady,ASL_2011_07_19_Brady,111,2241,2271,8507,ASL_2011_07_19_Brady-111,816,0
TEMPLE+,Liz,ASL_2008_03_28,7,1870,1910,8508,ASL_2008_03_28-7,375,0
TEMPT+,Brady,ASL_2011_07_19_Brady,112,158,187,8509,ASL_2011_07_19_Brady-112,817,0
TEMPT+,Liz,ASL_2008_03_28,7,2150,2180,8510,ASL_2008_03_28-7,375,0
TEN,Brady,ASL_2011_06_08_Brady,4,4980,5011,8511,ASL_2011_06_08_Brady-4,747,0
TEN,Liz,ASL_2008_01_11,2,1840,1865,8512,ASL_2008_01_11-2,54,0
TEN,Naomi,ASL_2008_08_04,1,1607,1621,8513,ASL_2008_08_04-1,539,0
TEN+,Tyler,ASL_2008_05_12a,1,1846,1945,8514,ASL_2008_05_12a-1,378,0
TEN+EIGHT,Liz,ASL_2008_01_11,3,3260,3294,8515,ASL_2008_01_11-3,65,0
TEN+EIGHT+,Liz,ASL_2008_01_11,3,2573,2611,8516,ASL_2008_01_11-3,65,0
TEND,Liz,ASL_2008_03_28,7,2605,2645,8517,ASL_2008_03_28-7,375,0
TEST+,Brady,ASL_2011_07_19_Brady,112,1647,1677,8518,ASL_2011_07_19_Brady-112,817,0
TEST+,Liz,ASL_2008_03_28,8,1000,1040,8519,ASL_2008_03_28-8,376,0
TEST++,Tyler,ASL_2008_05_29a,15,1225,1274,8520,ASL_2008_05_29a-15,452,0
TEST_2,Brady,ASL_2011_06_14_Brady,14,2179,2209,8521,ASL_2011_06_14_Brady-14,757,0
TEST_2,Liz,ASL_2008_01_18,35,1345,1376,8522,ASL_2008_01_18-35,154,0
TEST_2,Naomi,ASL_2008_08_06,35,1166,1190,8523,ASL_2008_08_06-35,618,0
TEXTING+,Brady,ASL_2011_07_19_Brady,24,2168,2208,8524,ASL_2011_07_19_Brady-24,831,0
TEXTING_2+,Liz,ASL_2008_02_15,29,948,1001,8525,ASL_2008_02_15-29,251,0
THAN,Brady,ASL_2011_07_19_Brady,112,2328,2339,8526,ASL_2011_07_19_Brady-112,817,1
THAN,Liz,ASL_2008_03_28,8,2316,2329,8527,ASL_2008_03_28-8,376,0
THANKSGIVING,Brady,ASL_2011_07_19_Brady,113,431,462,8528,ASL_2011_07_19_Brady-113,818,0
THANKSGIVING,Liz,ASL_2008_03_28,8,2770,2807,8529,ASL_2008_03_28-8,376,0
THAT,Brady,ASL_2011_07_19_Brady,113,4073,4089,8530,ASL_2011_07_19_Brady-113,818,0
THAT,Liz,ASL_2008_03_28,9,645,670,8531,ASL_2008_03_28-9,377,0
THEN,Brady,ASL_2011_07_19_Brady,22,674,696,8532,ASL_2011_07_19_Brady-22,829,0
THEN,Liz,ASL_2008_02_15,26,3525,3555,8533,ASL_2008_02_15-26,248,0
THEORY+,Liz,ASL_2008_03_28,9,1860,1912,8534,ASL_2008_03_28-9,377,0
THEORY_2,Brady,ASL_2011_07_19_Brady,113,4959,4982,8535,ASL_2011_07_19_Brady-113,818,0
THEREFORE,Brady,ASL_2011_07_19_Brady,114,607,638,8536,ASL_2011_07_19_Brady-114,819,0
THEREFORE,Liz,ASL_2008_03_28,9,2625,2660,8537,ASL_2008_03_28-9,377,0
THERMOMETER,Brady,ASL_2011_07_19_Brady,114,905,944,8538,ASL_2011_07_19_Brady-114,819,0
THERMOMETER,Liz,ASL_2008_03_28,10,235,280,8539,ASL_2008_03_28-10,334,0
THESE,Brady,ASL_2011_07_19_Brady,114,1218,1244,8540,ASL_2011_07_19_Brady-114,819,0
THESE,Liz,ASL_2008_03_28,10,1196,1247,8541,ASL_2008_03_28-10,334,0
THIEF,Brady,ASL_2011_07_19_Brady,113,1494,1605,8542,ASL_2011_07_19_Brady-113,818,0
THIEF,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,11,170,215,8543,ASL_2010_08_10_Liz_additional_lexicon_signs-11,691,0
THIN,Liz,ASL_2008_02_29,34,302,355,8544,ASL_2008_02_29-34,307,0
THING,Brady,ASL_2011_07_19_Brady,115,107,133,8545,ASL_2011_07_19_Brady-115,820,0
THING,Liz,ASL_2008_03_28,10,6290,6336,8546,ASL_2008_03_28-10,334,0
THINK,Brady,ASL_2011_07_19_Brady,115,379,407,8547,ASL_2011_07_19_Brady-115,820,0
THINK,Brady,ASL_2011_07_19_Brady,116,1272,1302,8548,ASL_2011_07_19_Brady-116,821,0
THINK,Liz,ASL_2008_03_28,11,105,150,8549,ASL_2008_03_28-11,335,0
THINK,Liz,ASL_2008_03_28,15,1575,1610,8550,ASL_2008_03_28-15,336,0
THINK+(2h)PASS-OUT,Brady,ASL_2011_06_14_Brady,15,5885,5919,8551,ASL_2011_06_14_Brady-15,758,0
THINK+(2h)PASS-OUT,Liz,ASL_2008_01_18,37,1898,1973,8552,ASL_2008_01_18-37,156,0
THINK+(2h)PASS-OUT,Naomi,ASL_2008_08_06,37,1823,1852,8553,ASL_2008_08_06-37,620,0
THINK+AGREE,Liz,ASL_2008_01_11,10,656,700,8554,ASL_2008_01_11-10,45,0
THINK+DECIDE,Brady,ASL_2011_06_14_Brady,3,11784,11802,8555,ASL_2011_06_14_Brady-3,774,0
THINK+DECIDE,Liz,ASL_2008_01_18,13,1220,1273,8556,ASL_2008_01_18-13,130,0
THINK+DECIDE,Naomi,ASL_2008_08_06,13,1202,1230,8557,ASL_2008_08_06-13,594,0
THINK+DECIDE,Tyler,ASL_2008_05_12b,13,1321,1352,8558,ASL_2008_05_12b-13,431,0
THINK+FAITH,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,27,1910,1976,8559,ASL_2010_08_10_Liz_additional_lexicon_signs-27,707,0
THINK+FAITH+,Brady,ASL_2011_06_14_Brady,15,7331,7361,8560,ASL_2011_06_14_Brady-15,758,0
THINK+FOCUS/NARROW,Tyler,ASL_2008_06_10,23,944,987,8561,ASL_2008_06_10-23,531,0
THINK+GENERAL,Brady,ASL_2011_07_19_Brady,21,713,740,8562,ASL_2011_07_19_Brady-21,828,0
THINK+GENERAL,Liz,ASL_2008_02_15,26,345,409,8563,ASL_2008_02_15-26,248,0
THINK+GRAB-CHANCE,Brady,ASL_2011_06_14_Brady,20,1280,1311,8564,ASL_2011_06_14_Brady-20,764,0
THINK+MARRY,Brady,ASL_2011_06_08_Brady,18,14400,14421,8565,ASL_2011_06_08_Brady-18,727,0
THINK+MARRY,Dana,ASL_2007_05_24,7,2437,2493,8566,ASL_2007_05_24-7,42,0
THINK+MARRY,Lana,ASL_2006_10_10,3,2347,2389,8567,ASL_2006_10_10-3,17,0
THINK+MARRY,Liz,ASL_2008_01_11,39,492,531,8568,ASL_2008_01_11-39,75,0
THINK+MARRY,Naomi,ASL_2008_08_04,26,728,757,8569,ASL_2008_08_04-26,556,0
THINK+MARRY,Tyler,ASL_2008_05_12a,25,615,656,8570,ASL_2008_05_12a-25,395,0
THINK+MEAN,Naomi,ASL_2008_08_13,27,2090,2135,8571,ASL_2008_08_13-27,659,0
THINK+MEAN,Tyler,ASL_2008_05_29b,7,2431,2467,8572,ASL_2008_05_29b-7,513,0
THINK+MESSED-UP,Brady,ASL_2011_06_14_Brady,5,2582,2613,8573,ASL_2011_06_14_Brady-5,793,0
THINK+MESSED-UP,Liz,ASL_2008_01_18,20,965,1020,8574,ASL_2008_01_18-20,138,0
THINK+MESSED-UP,Naomi,ASL_2008_08_06,20,757,791,8575,ASL_2008_08_06-20,602,0
THINK+MESSED-UP,Tyler,ASL_2008_05_12b,19,971,1009,8576,ASL_2008_05_12b-19,437,0
THINK+MIX-UP,Brady,ASL_2011_06_08_Brady,29,14842,14885,8577,ASL_2011_06_08_Brady-29,737,0
THINK+MIX-UP,Brady,ASL_2011_06_14_Brady,3,9054,9089,8578,ASL_2011_06_14_Brady-3,774,0
THINK+MIX-UP,Liz,ASL_2008_01_18,3,938,1017,8579,ASL_2008_01_18-3,148,0
THINK+MIX-UP,Naomi,ASL_2008_08_06,3,583,630,8580,ASL_2008_08_06-3,612,0
THINK+OPPOSITE,Brady,ASL_2011_06_14_Brady,5,2126,2146,8581,ASL_2011_06_14_Brady-5,793,0
THINK+OPPOSITE,Dana,ASL_2007_05_24,11,1492,1540,8582,ASL_2007_05_24-11,25,0
THINK+OPPOSITE,Lana,ASL_2006_10_10,7,1423,1452,8583,ASL_2006_10_10-7,21,0
THINK+OPPOSITE,Liz,ASL_2008_01_18,19,215,265,8584,ASL_2008_01_18-19,136,0
THINK+OPPOSITE,Naomi,ASL_2008_08_06,18,2589,2607,8585,ASL_2008_08_06-18,599,0
THINK+SHOCK,Liz,ASL_2008_02_29,29,2211,2267,8586,ASL_2008_02_29-29,301,0
THINK+TALK-TO-SELF+,Naomi,ASL_2008_08_13,29,4390,4431,8587,ASL_2008_08_13-29,661,0
THINK+TALK-TO-SELF++,Brady,ASL_2011_06_14_Brady,42,2785,2826,8588,ASL_2011_06_14_Brady-42,786,0
THINK-ABOUT+,Liz,ASL_2008_03_28,11,320,373,8589,ASL_2008_03_28-11,335,0
THINK-OVER+,Brady,ASL_2011_06_08_Brady,29,16344,16373,8590,ASL_2011_06_08_Brady-29,737,0
THINK-OVER+,Liz,ASL_2008_01_18,3,2305,2350,8591,ASL_2008_01_18-3,148,0
THINK-OVER+,Naomi,ASL_2008_08_06,3,1740,1775,8592,ASL_2008_08_06-3,612,0
THINK-OVER+,Tyler,ASL_2008_05_12b,3,1810,1860,8593,ASL_2008_05_12b-3,439,0
THIN_2,Brady,ASL_2011_07_19_Brady,86,1446,1469,8594,ASL_2011_07_19_Brady-86,888,0
THIRD,Brady,ASL_2011_06_08_Brady,5,7272,7295,8595,ASL_2011_06_08_Brady-5,748,0
THIRD,Brady,ASL_2011_07_19_Brady,115,1129,1151,8596,ASL_2011_07_19_Brady-115,820,0
